,obs_id,obs_name,valid_time_gmt,expire_time_gmt,day_ind,temp,dewPt,rh,wdir_cardinal,gust,wspd,pressure,precip_hrly,wx_phrase,location_id,record_start_date,start_day,start_month,start_year,start_isoweekday,start_hour_gmt,start_minute_gmt,record_end_date,end_hour_gmt,end_minute_gmt
0,KLMT,Klamath Falls,1641027180,1641034380,N,4.0,1.0,88.0,S,,3.0,25.85,0.0,Fair,LMT,2022-01-01 08:53:00,1,1,2022,5,8,53,2022-01-01 10:53:00,10,53
1,KLMT,Klamath Falls,1641030780,1641037980,N,0.0,-2.0,91.0,CALM,,0.0,25.86,0.0,Fair,LMT,2022-01-01 09:53:00,1,1,2022,5,9,53,2022-01-01 11:53:00,11,53
2,KLMT,Klamath Falls,1641034380,1641041580,N,0.0,-4.0,83.0,CALM,,0.0,25.89,0.0,Fair,LMT,2022-01-01 10:53:00,1,1,2022,5,10,53,2022-01-01 12:53:00,12,53
3,KLMT,Klamath Falls,1641035220,1641042420,N,-1.0,-4.0,87.0,SSE,,3.0,25.9,0.0,Partly Cloudy,LMT,2022-01-01 11:07:00,1,1,2022,5,11,7,2022-01-01 13:07:00,13,7
4,KLMT,Klamath Falls,1641035460,1641042660,N,0.0,-3.0,88.0,CALM,,0.0,25.9,0.0,Fog,LMT,2022-01-01 11:11:00,1,1,2022,5,11,11,2022-01-01 13:11:00,13,11
5,KLMT,Klamath Falls,1641035580,1641042780,N,2.0,-2.0,83.0,CALM,,0.0,25.9,0.0,Fog,LMT,2022-01-01 11:13:00,1,1,2022,5,11,13,2022-01-01 13:13:00,13,13
6,KLMT,Klamath Falls,1641035940,1641043140,N,4.0,1.0,88.0,S,,3.0,25.9,0.0,Fog,LMT,2022-01-01 11:19:00,1,1,2022,5,11,19,2022-01-01 13:19:00,13,19
7,KLMT,Klamath Falls,1641036540,1641043740,N,3.0,0.0,87.0,SSE,,3.0,25.9,0.0,Fog,LMT,2022-01-01 11:29:00,1,1,2022,5,11,29,2022-01-01 13:29:00,13,29
8,KLMT,Klamath Falls,1641036900,1641044100,N,4.0,1.0,88.0,CALM,,0.0,25.9,0.0,Fog,LMT,2022-01-01 11:35:00,1,1,2022,5,11,35,2022-01-01 13:35:00,13,35
9,KLMT,Klamath Falls,1641037080,1641044280,N,4.0,1.0,88.0,ESE,,3.0,25.9,0.0,Partly Cloudy,LMT,2022-01-01 11:38:00,1,1,2022,5,11,38,2022-01-01 13:38:00,13,38
10,KLMT,Klamath Falls,1641037980,1641045180,N,2.0,0.0,91.0,ESE,,3.0,25.9,0.0,Fair,LMT,2022-01-01 11:53:00,1,1,2022,5,11,53,2022-01-01 13:53:00,13,53
11,KLMT,Klamath Falls,1641041580,1641048780,N,4.0,0.0,84.0,CALM,,0.0,25.91,0.0,Fair,LMT,2022-01-01 12:53:00,1,1,2022,5,12,53,2022-01-01 14:53:00,14,53
12,KLMT,Klamath Falls,1641045180,1641052380,N,8.0,4.0,83.0,E,,6.0,25.93,0.0,Fair,LMT,2022-01-01 13:53:00,1,1,2022,5,13,53,2022-01-01 15:53:00,15,53
13,KLMT,Klamath Falls,1641048780,1641055980,N,2.0,-1.0,88.0,CALM,,0.0,25.96,0.0,Fair,LMT,2022-01-01 14:53:00,1,1,2022,5,14,53,2022-01-01 16:53:00,16,53
14,KLMT,Klamath Falls,1641052380,1641059580,D,5.0,1.0,84.0,CALM,,0.0,25.97,0.0,Fair,LMT,2022-01-01 15:53:00,1,1,2022,5,15,53,2022-01-01 17:53:00,17,53
15,KLMT,Klamath Falls,1641055980,1641063180,D,8.0,5.0,87.0,SSE,,6.0,25.99,0.0,Fair,LMT,2022-01-01 16:53:00,1,1,2022,5,16,53,2022-01-01 18:53:00,18,53
16,KLMT,Klamath Falls,1641059580,1641066780,D,10.0,8.0,92.0,CALM,,0.0,26.02,0.0,Fair,LMT,2022-01-01 17:53:00,1,1,2022,5,17,53,2022-01-01 19:53:00,19,53
17,KLMT,Klamath Falls,1641063180,1641070380,D,14.0,10.0,84.0,SSE,,3.0,26.02,0.0,Fair,LMT,2022-01-01 18:53:00,1,1,2022,5,18,53,2022-01-01 20:53:00,20,53
18,KLMT,Klamath Falls,1641066780,1641073980,D,16.0,11.0,81.0,CALM,,0.0,26.01,0.0,Fair,LMT,2022-01-01 19:53:00,1,1,2022,5,19,53,2022-01-01 21:53:00,21,53
19,KLMT,Klamath Falls,1641070380,1641077580,D,19.0,12.0,74.0,CALM,,0.0,26.0,0.0,Fair,LMT,2022-01-01 20:53:00,1,1,2022,5,20,53,2022-01-01 22:53:00,22,53
20,KLMT,Klamath Falls,1641073980,1641081180,D,20.0,13.0,74.0,CALM,,0.0,25.99,0.0,Fair,LMT,2022-01-01 21:53:00,1,1,2022,5,21,53,2022-01-01 23:53:00,23,53
21,KLMT,Klamath Falls,1641077580,1641084780,D,21.0,12.0,68.0,CALM,,0.0,26.0,0.0,Fair,LMT,2022-01-01 22:53:00,1,1,2022,5,22,53,2022-01-02 00:53:00,0,53
22,KLMT,Klamath Falls,1641081180,1641088380,D,20.0,13.0,74.0,S,,3.0,25.99,0.0,Fair,LMT,2022-01-01 23:53:00,1,1,2022,5,23,53,2022-01-02 01:53:00,1,53
23,KLMT,Klamath Falls,1641084780,1641091980,N,17.0,11.0,77.0,CALM,,0.0,25.99,0.0,Fair,LMT,2022-01-02 00:53:00,2,1,2022,6,0,53,2022-01-02 02:53:00,2,53
24,KLMT,Klamath Falls,1641088380,1641095580,N,13.0,8.0,81.0,CALM,,0.0,26.0,0.0,Fair,LMT,2022-01-02 01:53:00,2,1,2022,6,1,53,2022-01-02 03:53:00,3,53
25,KLMT,Klamath Falls,1641091980,1641099180,N,11.0,7.0,84.0,CALM,,0.0,25.99,0.0,Fair,LMT,2022-01-02 02:53:00,2,1,2022,6,2,53,2022-01-02 04:53:00,4,53
26,KLMT,Klamath Falls,1641095580,1641102780,N,7.0,4.0,87.0,CALM,,0.0,26.0,0.0,Fair,LMT,2022-01-02 03:53:00,2,1,2022,6,3,53,2022-01-02 05:53:00,5,53
27,KLMT,Klamath Falls,1641099180,1641106380,N,8.0,5.0,87.0,NNE,,3.0,26.0,0.0,Fair,LMT,2022-01-02 04:53:00,2,1,2022,6,4,53,2022-01-02 06:53:00,6,53
28,KLMT,Klamath Falls,1641102780,1641109980,N,7.0,4.0,87.0,ESE,,3.0,26.0,0.0,Fair,LMT,2022-01-02 05:53:00,2,1,2022,6,5,53,2022-01-02 07:53:00,7,53
29,KLMT,Klamath Falls,1641106380,1641113580,N,7.0,3.0,84.0,CALM,,0.0,26.0,0.0,Fair,LMT,2022-01-02 06:53:00,2,1,2022,6,6,53,2022-01-02 08:53:00,8,53
30,KLMT,Klamath Falls,1641109980,1641117180,N,9.0,6.0,88.0,CALM,,0.0,25.98,0.0,Fair,LMT,2022-01-02 07:53:00,2,1,2022,6,7,53,2022-01-02 09:53:00,9,53
31,KLMT,Klamath Falls,1641113580,1641120780,N,10.0,6.0,84.0,CALM,,0.0,25.97,0.0,Fair,LMT,2022-01-02 08:53:00,2,1,2022,6,8,53,2022-01-02 10:53:00,10,53
32,KLMT,Klamath Falls,1641117180,1641124380,N,10.0,6.0,84.0,CALM,,0.0,25.97,0.0,Fair,LMT,2022-01-02 09:53:00,2,1,2022,6,9,53,2022-01-02 11:53:00,11,53
33,KLMT,Klamath Falls,1641120780,1641127980,N,9.0,5.0,84.0,CALM,,0.0,25.96,0.0,Fair,LMT,2022-01-02 10:53:00,2,1,2022,6,10,53,2022-01-02 12:53:00,12,53
34,KLMT,Klamath Falls,1641124380,1641131580,N,11.0,7.0,84.0,CALM,,0.0,25.94,0.0,Fair,LMT,2022-01-02 11:53:00,2,1,2022,6,11,53,2022-01-02 13:53:00,13,53
35,KLMT,Klamath Falls,1641127980,1641135180,N,12.0,8.0,84.0,ESE,,6.0,25.93,0.0,Fair,LMT,2022-01-02 12:53:00,2,1,2022,6,12,53,2022-01-02 14:53:00,14,53
36,KLMT,Klamath Falls,1641131580,1641138780,N,14.0,9.0,80.0,ENE,,5.0,25.93,0.0,Fair,LMT,2022-01-02 13:53:00,2,1,2022,6,13,53,2022-01-02 15:53:00,15,53
37,KLMT,Klamath Falls,1641135180,1641142380,N,13.0,9.0,84.0,SE,,5.0,25.93,0.0,Fair,LMT,2022-01-02 14:53:00,2,1,2022,6,14,53,2022-01-02 16:53:00,16,53
38,KLMT,Klamath Falls,1641138780,1641145980,D,12.0,8.0,84.0,N,,3.0,25.92,0.0,Fair,LMT,2022-01-02 15:53:00,2,1,2022,6,15,53,2022-01-02 17:53:00,17,53
39,KLMT,Klamath Falls,1641142380,1641149580,D,16.0,10.0,77.0,CALM,,0.0,25.92,0.0,Fair,LMT,2022-01-02 16:53:00,2,1,2022,6,16,53,2022-01-02 18:53:00,18,53
40,KLMT,Klamath Falls,1641145980,1641153180,D,19.0,13.0,77.0,SE,,5.0,25.92,0.0,Fair,LMT,2022-01-02 17:53:00,2,1,2022,6,17,53,2022-01-02 19:53:00,19,53
41,KLMT,Klamath Falls,1641149580,1641156780,D,23.0,15.0,72.0,CALM,,0.0,25.91,0.0,Fair,LMT,2022-01-02 18:53:00,2,1,2022,6,18,53,2022-01-02 20:53:00,20,53
42,KLMT,Klamath Falls,1641153180,1641160380,D,25.0,17.0,72.0,SE,,3.0,25.85,0.0,Fair,LMT,2022-01-02 19:53:00,2,1,2022,6,19,53,2022-01-02 21:53:00,21,53
43,KLMT,Klamath Falls,1641156780,1641163980,D,33.0,21.0,61.0,SSE,,9.0,25.85,0.0,Fair,LMT,2022-01-02 20:53:00,2,1,2022,6,20,53,2022-01-02 22:53:00,22,53
44,KLMT,Klamath Falls,1641160380,1641167580,D,34.0,22.0,61.0,SE,,12.0,25.82,0.0,Fair,LMT,2022-01-02 21:53:00,2,1,2022,6,21,53,2022-01-02 23:53:00,23,53
45,KLMT,Klamath Falls,1641163980,1641171180,D,34.0,21.0,59.0,SE,24.0,15.0,25.81,0.0,Fair,LMT,2022-01-02 22:53:00,2,1,2022,6,22,53,2022-01-03 00:53:00,0,53
46,KLMT,Klamath Falls,1641167580,1641174780,D,32.0,21.0,64.0,SSE,23.0,18.0,25.8,0.0,Fair,LMT,2022-01-02 23:53:00,2,1,2022,6,23,53,2022-01-03 01:53:00,1,53
47,KLMT,Klamath Falls,1641171180,1641178380,N,30.0,20.0,66.0,SSE,,17.0,25.8,0.0,Fair,LMT,2022-01-03 00:53:00,3,1,2022,0,0,53,2022-01-03 02:53:00,2,53
48,KLMT,Klamath Falls,1641174780,1641181980,N,29.0,19.0,67.0,SSE,,16.0,25.79,0.0,Fair,LMT,2022-01-03 01:53:00,3,1,2022,0,1,53,2022-01-03 03:53:00,3,53
49,KLMT,Klamath Falls,1641178380,1641185580,N,28.0,19.0,69.0,SE,,10.0,25.79,0.0,Fair,LMT,2022-01-03 02:53:00,3,1,2022,0,2,53,2022-01-03 04:53:00,4,53
50,KLMT,Klamath Falls,1641181980,1641189180,N,29.0,20.0,69.0,SSE,28.0,20.0,25.77,0.0,Fair,LMT,2022-01-03 03:53:00,3,1,2022,0,3,53,2022-01-03 05:53:00,5,53
51,KLMT,Klamath Falls,1641185580,1641192780,N,30.0,20.0,66.0,SSE,,23.0,25.76,0.0,Fair / Windy,LMT,2022-01-03 04:53:00,3,1,2022,0,4,53,2022-01-03 06:53:00,6,53
52,KLMT,Klamath Falls,1641189180,1641196380,N,28.0,20.0,72.0,S,,17.0,25.76,0.0,Fair,LMT,2022-01-03 05:53:00,3,1,2022,0,5,53,2022-01-03 07:53:00,7,53
53,KLMT,Klamath Falls,1641192780,1641199980,N,30.0,21.0,69.0,SSE,,23.0,25.74,0.0,Fair / Windy,LMT,2022-01-03 06:53:00,3,1,2022,0,6,53,2022-01-03 08:53:00,8,53
54,KLMT,Klamath Falls,1641196380,1641203580,N,31.0,23.0,72.0,S,39.0,29.0,25.73,0.0,Fair / Windy,LMT,2022-01-03 07:53:00,3,1,2022,0,7,53,2022-01-03 09:53:00,9,53
55,KLMT,Klamath Falls,1641199980,1641207180,N,,,,,,,25.69,0.0,,LMT,2022-01-03 08:53:00,3,1,2022,0,8,53,2022-01-03 10:53:00,10,53
56,KLMT,Klamath Falls,1641203580,1641210780,N,,,,,,,25.68,0.0,,LMT,2022-01-03 09:53:00,3,1,2022,0,9,53,2022-01-03 11:53:00,11,53
57,KLMT,Klamath Falls,1641207180,1641214380,N,,,,,,,25.7,0.0,,LMT,2022-01-03 10:53:00,3,1,2022,0,10,53,2022-01-03 12:53:00,12,53
58,KLMT,Klamath Falls,1641210780,1641217980,N,,,,,,,25.69,0.0,,LMT,2022-01-03 11:53:00,3,1,2022,0,11,53,2022-01-03 13:53:00,13,53
59,KLMT,Klamath Falls,1641214380,1641221580,N,,,,,,,25.67,0.0,,LMT,2022-01-03 12:53:00,3,1,2022,0,12,53,2022-01-03 14:53:00,14,53
60,KLMT,Klamath Falls,1641217980,1641225180,N,,,,,,,25.64,0.0,,LMT,2022-01-03 13:53:00,3,1,2022,0,13,53,2022-01-03 15:53:00,15,53
61,KLMT,Klamath Falls,1641221580,1641228780,N,35.0,26.0,70.0,S,49.0,37.0,25.61,0.0,Cloudy / Windy,LMT,2022-01-03 14:53:00,3,1,2022,0,14,53,2022-01-03 16:53:00,16,53
62,KLMT,Klamath Falls,1641225180,1641232380,D,35.0,25.0,67.0,S,44.0,31.0,25.6,0.0,Cloudy / Windy,LMT,2022-01-03 15:53:00,3,1,2022,0,15,53,2022-01-03 17:53:00,17,53
63,KLMT,Klamath Falls,1641228780,1641235980,D,37.0,25.0,62.0,S,49.0,33.0,25.6,0.0,Cloudy / Windy,LMT,2022-01-03 16:53:00,3,1,2022,0,16,53,2022-01-03 18:53:00,18,53
64,KLMT,Klamath Falls,1641232380,1641239580,D,38.0,26.0,62.0,S,64.0,41.0,25.57,0.0,Mostly Cloudy / Windy,LMT,2022-01-03 17:53:00,3,1,2022,0,17,53,2022-01-03 19:53:00,19,53
65,KLMT,Klamath Falls,1641235980,1641243180,D,38.0,26.0,62.0,S,61.0,39.0,25.56,0.0,Cloudy / Windy,LMT,2022-01-03 18:53:00,3,1,2022,0,18,53,2022-01-03 20:53:00,20,53
66,KLMT,Klamath Falls,1641239580,1641246780,D,38.0,27.0,65.0,S,61.0,44.0,25.52,0.0,Cloudy / Windy,LMT,2022-01-03 19:53:00,3,1,2022,0,19,53,2022-01-03 21:53:00,21,53
67,KLMT,Klamath Falls,1641243180,1641250380,D,38.0,28.0,68.0,SSW,46.0,29.0,25.55,0.0,Light Snow / Windy,LMT,2022-01-03 20:53:00,3,1,2022,0,20,53,2022-01-03 22:53:00,22,53
68,KLMT,Klamath Falls,1641244440,1641251640,D,36.0,30.0,79.0,S,33.0,22.0,25.54,0.0,Light Snow / Windy,LMT,2022-01-03 21:14:00,3,1,2022,0,21,14,2022-01-03 23:14:00,23,14
69,KLMT,Klamath Falls,1641245160,1641252360,D,36.0,30.0,79.0,SSW,31.0,18.0,25.54,0.01,Light Snow,LMT,2022-01-03 21:26:00,3,1,2022,0,21,26,2022-01-03 23:26:00,23,26
70,KLMT,Klamath Falls,1641245520,1641252720,D,37.0,30.0,76.0,SSW,37.0,29.0,25.54,0.01,Light Snow / Windy,LMT,2022-01-03 21:32:00,3,1,2022,0,21,32,2022-01-03 23:32:00,23,32
71,KLMT,Klamath Falls,1641246780,1641253980,D,36.0,33.0,89.0,SSW,43.0,30.0,25.54,0.04,Light Snow / Windy,LMT,2022-01-03 21:53:00,3,1,2022,0,21,53,2022-01-03 23:53:00,23,53
72,KLMT,Klamath Falls,1641250380,1641257580,D,36.0,32.0,86.0,S,33.0,26.0,25.54,0.02,Light Rain / Windy,LMT,2022-01-03 22:53:00,3,1,2022,0,22,53,2022-01-04 00:53:00,0,53
