,obs_id,obs_name,valid_time_gmt,expire_time_gmt,day_ind,temp,dewPt,rh,wdir_cardinal,gust,wspd,pressure,precip_hrly,wx_phrase,location_id,record_start_date,start_day,start_month,start_year,start_isoweekday,start_hour_gmt,start_minute_gmt,record_end_date,end_hour_gmt,end_minute_gmt
28,KEUG,Eugene,1641120840,1641128040,N,34.0,31.0,89.0,SSE,,7.0,29.71,0.0,Fair,EUG,2022-01-02 10:54:00,2,1,2022,6,10,54,2022-01-02 12:54:00,12,54
29,KEUG,Eugene,1641124440,1641131640,N,34.0,30.0,85.0,SSE,,7.0,29.7,0.0,Fair,EUG,2022-01-02 11:54:00,2,1,2022,6,11,54,2022-01-02 13:54:00,13,54
30,KEUG,Eugene,1641128040,1641135240,N,33.0,30.0,89.0,SE,,8.0,29.68,0.0,Fair,EUG,2022-01-02 12:54:00,2,1,2022,6,12,54,2022-01-02 14:54:00,14,54
31,KEUG,Eugene,1641131640,1641138840,N,35.0,31.0,85.0,SE,,14.0,29.66,0.0,Mostly Cloudy,EUG,2022-01-02 13:54:00,2,1,2022,6,13,54,2022-01-02 15:54:00,15,54
32,KEUG,Eugene,1641135240,1641142440,N,35.0,32.0,89.0,S,,6.0,29.65,0.0,Mostly Cloudy,EUG,2022-01-02 14:54:00,2,1,2022,6,14,54,2022-01-02 16:54:00,16,54
33,KEUG,Eugene,1641138840,1641146040,D,35.0,32.0,89.0,SE,,9.0,29.64,0.0,Cloudy,EUG,2022-01-02 15:54:00,2,1,2022,6,15,54,2022-01-02 17:54:00,17,54
34,KEUG,Eugene,1641142440,1641149640,D,38.0,32.0,79.0,SSE,,15.0,29.62,0.0,Cloudy,EUG,2022-01-02 16:54:00,2,1,2022,6,16,54,2022-01-02 18:54:00,18,54
35,KEUG,Eugene,1641146040,1641153240,D,39.0,32.0,76.0,SSE,,14.0,29.6,0.0,Mostly Cloudy,EUG,2022-01-02 17:54:00,2,1,2022,6,17,54,2022-01-02 19:54:00,19,54
36,KEUG,Eugene,1641149640,1641156840,D,41.0,33.0,73.0,SSE,,14.0,29.57,0.0,Mostly Cloudy,EUG,2022-01-02 18:54:00,2,1,2022,6,18,54,2022-01-02 20:54:00,20,54
37,KEUG,Eugene,1641153240,1641160440,D,47.0,32.0,56.0,S,,20.0,29.53,0.0,Mostly Cloudy,EUG,2022-01-02 19:54:00,2,1,2022,6,19,54,2022-01-02 21:54:00,21,54
